,Season,Date,HID,AID,N,POFF,Open,OddsH,OddsA,H,A,HSC,ASC,HFGM,AFGM,HFGA,AFGA,HFG3M,AFG3M,HFG3A,AFG3A,HFTM,AFTM,HFTA,AFTA,HORB,AORB,HDRB,ADRB,HRB,ARB,HAST,AAST,HSTL,ASTL,HBLK,ABLK,HTOV,ATOV,HPF,APF
1793,2,2009-01-03,14,5,0,0,2009-01-02,1.3801039943604594,2.9586282378943904,1,0,136,109,53.0,40.0,93.0,90.0,18.0,12.0,35.0,36.0,12.0,17.0,15.0,30.0,7.0,10.0,44.0,30.0,51.0,40.0,30.0,20.0,8.0,9.0,7.0,5.0,11.0,11.0,20.0,15.0
1794,2,2009-01-03,6,26,0,0,2009-01-02,1.2956451630026213,3.4652837274578663,1,0,116,81,43.0,32.0,87.0,86.0,15.0,9.0,31.0,34.0,15.0,8.0,19.0,11.0,13.0,9.0,38.0,30.0,51.0,39.0,22.0,24.0,13.0,8.0,5.0,5.0,17.0,21.0,15.0,16.0
1795,2,2009-01-03,0,11,0,0,2009-01-02,2.37142195743571,1.55218563991297,0,1,121,141,45.0,48.0,93.0,92.0,18.0,24.0,39.0,51.0,13.0,21.0,17.0,21.0,9.0,9.0,33.0,37.0,42.0,46.0,28.0,35.0,4.0,11.0,3.0,7.0,13.0,13.0,19.0,17.0
1796,2,2009-01-03,2,24,0,0,2009-01-02,1.0957369932379086,7.158846040613575,1,0,111,100,43.0,35.0,84.0,87.0,13.0,14.0,37.0,35.0,12.0,16.0,18.0,19.0,14.0,5.0,44.0,29.0,58.0,34.0,30.0,21.0,6.0,16.0,5.0,7.0,25.0,11.0,13.0,17.0
1797,2,2009-01-04,25,41,0,0,2009-01-03,1.4783211523010824,2.5760189571899375,1,0,117,104,45.0,37.0,93.0,86.0,10.0,9.0,35.0,31.0,17.0,21.0,17.0,32.0,14.0,11.0,37.0,31.0,51.0,42.0,30.0,23.0,5.0,8.0,5.0,4.0,14.0,14.0,20.0,19.0
1798,2,2009-01-04,17,11,0,0,2009-01-03,1.4582911675139252,2.6418804607877706,1,0,108,95,38.0,32.0,78.0,89.0,9.0,13.0,23.0,43.0,23.0,18.0,28.0,20.0,6.0,13.0,33.0,32.0,39.0,45.0,28.0,17.0,12.0,11.0,7.0,4.0,16.0,19.0,23.0,23.0
1799,2,2009-01-04,21,32,0,0,2009-01-03,2.6726656842147043,1.4494468964683807,1,0,127,112,50.0,42.0,102.0,81.0,18.0,15.0,44.0,39.0,9.0,13.0,13.0,20.0,14.0,8.0,32.0,33.0,46.0,41.0,32.0,29.0,9.0,5.0,4.0,3.0,9.0,17.0,17.0,16.0
1800,2,2009-01-04,42,30,0,0,2009-01-03,1.1562111189257136,5.248772176535875,1,0,120,115,42.0,45.0,81.0,85.0,8.0,13.0,29.0,34.0,28.0,12.0,31.0,17.0,10.0,9.0,27.0,26.0,37.0,35.0,23.0,32.0,6.0,5.0,4.0,4.0,12.0,14.0,18.0,26.0
1801,2,2009-01-04,33,16,0,0,2009-01-03,1.2467193255184903,3.8943552007926274,0,1,97,98,35.0,34.0,83.0,78.0,15.0,10.0,40.0,33.0,12.0,20.0,12.0,23.0,8.0,8.0,34.0,35.0,42.0,43.0,21.0,15.0,7.0,8.0,2.0,6.0,17.0,17.0,20.0,14.0
1802,2,2009-01-05,23,31,0,0,2009-01-04,2.7082058690507638,1.4396167426687496,1,0,123,105,43.0,33.0,84.0,73.0,17.0,10.0,37.0,28.0,20.0,29.0,30.0,39.0,9.0,10.0,31.0,34.0,40.0,44.0,26.0,18.0,13.0,5.0,6.0,1.0,10.0,19.0,27.0,22.0
1803,2,2009-01-05,6,2,0,0,2009-01-04,4.335765212512176,1.2092806537074703,0,1,102,123,40.0,46.0,107.0,84.0,17.0,11.0,44.0,32.0,5.0,20.0,8.0,24.0,14.0,10.0,29.0,49.0,43.0,59.0,26.0,29.0,10.0,6.0,2.0,9.0,10.0,18.0,20.0,17.0
1804,2,2009-01-05,24,26,0,0,2009-01-04,1.143833748576181,5.5373366619293565,0,1,93,101,37.0,39.0,89.0,81.0,5.0,9.0,25.0,29.0,14.0,14.0,24.0,17.0,11.0,11.0,29.0,41.0,40.0,52.0,22.0,21.0,9.0,8.0,6.0,4.0,9.0,21.0,17.0,20.0
1805,2,2009-01-05,36,5,0,0,2009-01-04,1.1622521158811088,5.120742777949662,1,0,104,81,39.0,30.0,83.0,79.0,10.0,4.0,26.0,14.0,16.0,17.0,20.0,23.0,9.0,10.0,37.0,33.0,46.0,43.0,20.0,14.0,7.0,10.0,6.0,5.0,15.0,17.0,21.0,20.0
1806,2,2009-01-05,3,43,0,0,2009-01-04,1.2372795591053642,3.994465695171949,0,1,116,122,44.0,44.0,96.0,92.0,14.0,13.0,34.0,23.0,14.0,21.0,18.0,22.0,10.0,10.0,32.0,34.0,42.0,44.0,24.0,29.0,5.0,6.0,4.0,4.0,9.0,11.0,19.0,17.0
1807,2,2009-01-05,13,34,0,0,2009-01-04,1.7563704096789574,2.002322049863074,1,0,122,115,42.0,40.0,104.0,99.0,17.0,15.0,44.0,41.0,21.0,20.0,29.0,27.0,11.0,7.0,49.0,51.0,60.0,58.0,20.0,22.0,12.0,4.0,8.0,6.0,14.0,17.0,22.0,25.0
1808,2,2009-01-06,16,11,0,0,2009-01-05,1.669696729885903,2.1332172770461373,1,0,106,101,39.0,33.0,91.0,93.0,6.0,15.0,27.0,51.0,22.0,20.0,28.0,27.0,18.0,17.0,38.0,32.0,56.0,49.0,18.0,19.0,7.0,5.0,5.0,4.0,12.0,11.0,21.0,24.0
1809,2,2009-01-06,41,19,0,0,2009-01-05,3.100280916157194,1.352518054074418,0,1,92,109,34.0,44.0,86.0,97.0,12.0,14.0,34.0,38.0,12.0,7.0,16.0,10.0,8.0,15.0,33.0,39.0,41.0,54.0,25.0,25.0,7.0,12.0,4.0,9.0,17.0,13.0,16.0,16.0
1810,2,2009-01-06,33,15,0,0,2009-01-05,1.0582823925725375,9.530357265048982,1,0,117,97,40.0,37.0,84.0,87.0,17.0,10.0,39.0,38.0,20.0,13.0,25.0,16.0,10.0,8.0,35.0,33.0,45.0,41.0,29.0,21.0,5.0,5.0,7.0,4.0,12.0,15.0,15.0,19.0
1811,2,2009-01-06,30,29,0,0,2009-01-05,2.5009735926263086,1.5031862994816965,0,1,87,105,33.0,36.0,80.0,88.0,8.0,12.0,28.0,36.0,13.0,21.0,19.0,22.0,11.0,14.0,30.0,37.0,41.0,51.0,20.0,21.0,8.0,9.0,5.0,2.0,16.0,12.0,23.0,17.0
1812,2,2009-01-06,14,0,0,0,2009-01-05,1.3095667344150557,3.3650278008353816,1,0,117,113,45.0,44.0,96.0,96.0,14.0,12.0,31.0,27.0,13.0,13.0,17.0,18.0,10.0,9.0,43.0,35.0,53.0,44.0,30.0,31.0,6.0,5.0,6.0,6.0,10.0,9.0,18.0,14.0
1813,2,2009-01-06,32,42,0,0,2009-01-05,1.4488169513339195,2.6749006193809652,1,0,130,104,46.0,45.0,87.0,97.0,16.0,8.0,34.0,25.0,22.0,6.0,31.0,9.0,13.0,14.0,30.0,25.0,43.0,39.0,20.0,25.0,6.0,7.0,7.0,5.0,15.0,16.0,17.0,22.0
1814,2,2009-01-06,37,39,0,0,2009-01-05,1.6154021173706985,2.2327287989012463,1,0,115,97,42.0,37.0,86.0,91.0,11.0,6.0,25.0,29.0,20.0,17.0,26.0,20.0,5.0,14.0,33.0,33.0,38.0,47.0,35.0,24.0,3.0,4.0,6.0,6.0,6.0,15.0,16.0,22.0
1815,2,2009-01-07,23,24,0,0,2009-01-06,1.7024324870407728,2.0802102456720863,0,1,101,122,33.0,45.0,87.0,95.0,9.0,12.0,31.0,32.0,26.0,20.0,31.0,27.0,9.0,11.0,37.0,41.0,46.0,52.0,18.0,25.0,5.0,11.0,4.0,6.0,13.0,9.0,23.0,21.0
1816,2,2009-01-07,35,3,0,0,2009-01-06,2.2269813196807986,1.6183123326511732,1,0,117,93,47.0,37.0,98.0,94.0,14.0,10.0,36.0,32.0,9.0,9.0,14.0,15.0,9.0,10.0,46.0,37.0,55.0,47.0,29.0,17.0,3.0,4.0,6.0,5.0,7.0,9.0,14.0,11.0
1817,2,2009-01-07,17,43,0,0,2009-01-06,1.1060621820168943,6.7204585758868705,1,0,117,107,43.0,42.0,90.0,86.0,7.0,6.0,28.0,23.0,24.0,17.0,34.0,23.0,13.0,11.0,32.0,36.0,45.0,47.0,25.0,32.0,9.0,7.0,5.0,3.0,13.0,15.0,17.0,28.0
1818,2,2009-01-07,2,13,0,0,2009-01-06,1.039918312465856,11.52142749557045,1,0,106,104,40.0,34.0,94.0,91.0,9.0,15.0,36.0,46.0,17.0,21.0,26.0,28.0,12.0,6.0,48.0,42.0,60.0,48.0,24.0,18.0,4.0,7.0,12.0,8.0,17.0,12.0,22.0,25.0
1819,2,2009-01-08,11,34,0,0,2009-01-07,1.210593750482732,4.318062152419015,1,0,123,111,45.0,42.0,89.0,91.0,18.0,12.0,38.0,37.0,15.0,15.0,17.0,17.0,12.0,12.0,34.0,32.0,46.0,44.0,22.0,29.0,4.0,5.0,8.0,1.0,14.0,12.0,21.0,21.0
1820,2,2009-01-08,29,5,0,0,2009-01-07,1.1095035428068596,6.587855363241181,1,0,126,112,50.0,40.0,92.0,94.0,11.0,7.0,28.0,33.0,15.0,25.0,21.0,35.0,11.0,12.0,40.0,33.0,51.0,45.0,29.0,20.0,6.0,10.0,11.0,1.0,15.0,11.0,22.0,23.0
1821,2,2009-01-08,31,33,0,0,2009-01-07,1.69427254316231,2.0929836584947568,1,0,84,76,33.0,28.0,81.0,89.0,12.0,6.0,37.0,42.0,6.0,14.0,11.0,17.0,9.0,13.0,41.0,35.0,50.0,48.0,23.0,20.0,6.0,4.0,4.0,6.0,16.0,11.0,13.0,12.0
1822,2,2009-01-08,37,42,0,0,2009-01-07,1.5734131972200174,2.3216829423023704,0,1,116,124,43.0,46.0,82.0,87.0,12.0,8.0,26.0,27.0,18.0,24.0,25.0,27.0,9.0,15.0,25.0,32.0,34.0,47.0,32.0,27.0,7.0,7.0,3.0,2.0,9.0,10.0,21.0,21.0
1823,2,2009-01-08,13,0,0,0,2009-01-07,1.487204870571861,2.5483996862684095,1,0,99,84,38.0,33.0,95.0,77.0,13.0,3.0,43.0,20.0,10.0,15.0,17.0,21.0,17.0,7.0,35.0,36.0,52.0,43.0,22.0,20.0,7.0,9.0,7.0,1.0,15.0,17.0,20.0,20.0
1824,2,2009-01-08,30,25,0,0,2009-01-07,1.453037275314153,2.6600359662598048,1,0,128,123,44.0,45.0,90.0,93.0,14.0,13.0,34.0,34.0,26.0,20.0,31.0,21.0,7.0,8.0,34.0,34.0,41.0,42.0,26.0,31.0,9.0,4.0,8.0,0.0,13.0,17.0,24.0,25.0
1825,2,2009-01-08,6,36,0,0,2009-01-07,2.5073673677069794,1.5009758544747869,0,1,98,102,37.0,37.0,94.0,76.0,11.0,11.0,36.0,30.0,13.0,17.0,17.0,22.0,15.0,7.0,30.0,35.0,45.0,42.0,22.0,24.0,8.0,5.0,5.0,6.0,11.0,17.0,15.0,17.0
1826,2,2009-01-08,15,41,0,0,2009-01-07,1.6674937691587575,2.136959433455744,0,1,106,109,41.0,37.0,81.0,83.0,13.0,15.0,35.0,38.0,11.0,20.0,14.0,24.0,7.0,10.0,35.0,29.0,42.0,39.0,26.0,25.0,6.0,5.0,3.0,0.0,15.0,11.0,22.0,15.0
1827,2,2009-01-08,14,16,0,0,2009-01-07,1.7273311808193106,2.0429033727835963,0,1,103,109,40.0,43.0,92.0,89.0,13.0,9.0,31.0,25.0,10.0,14.0,12.0,20.0,14.0,8.0,31.0,35.0,45.0,43.0,22.0,19.0,1.0,7.0,8.0,6.0,9.0,4.0,22.0,14.0
1828,2,2009-01-09,23,3,0,0,2009-01-08,1.7248435953729466,2.0465220911721653,0,1,103,122,38.0,45.0,90.0,88.0,11.0,6.0,33.0,25.0,16.0,26.0,25.0,33.0,14.0,11.0,27.0,30.0,41.0,41.0,19.0,16.0,5.0,6.0,4.0,7.0,13.0,7.0,28.0,21.0
1829,2,2009-01-09,32,39,0,0,2009-01-08,1.35692285253211,3.076350102957407,1,0,118,108,41.0,42.0,86.0,92.0,12.0,6.0,32.0,27.0,24.0,18.0,32.0,25.0,8.0,10.0,38.0,34.0,46.0,44.0,22.0,32.0,6.0,7.0,3.0,6.0,14.0,11.0,24.0,22.0
1830,2,2009-01-09,19,26,0,0,2009-01-08,1.0440337477185218,10.99779890682139,1,0,109,106,41.0,39.0,93.0,93.0,6.0,16.0,25.0,45.0,21.0,12.0,29.0,15.0,12.0,6.0,42.0,36.0,54.0,42.0,23.0,26.0,9.0,6.0,7.0,5.0,13.0,14.0,16.0,24.0
1831,2,2009-01-09,17,21,0,0,2009-01-08,1.1569458062115066,5.232782811282511,1,0,123,113,43.0,48.0,86.0,102.0,14.0,11.0,29.0,37.0,23.0,6.0,28.0,7.0,8.0,9.0,39.0,31.0,47.0,40.0,29.0,24.0,9.0,4.0,4.0,10.0,14.0,12.0,14.0,20.0
1832,2,2009-01-09,24,31,0,0,2009-01-08,1.8481473506695,1.8914172646742426,1,0,105,85,33.0,30.0,81.0,80.0,13.0,7.0,35.0,37.0,26.0,18.0,29.0,23.0,7.0,10.0,37.0,39.0,44.0,49.0,25.0,16.0,11.0,7.0,4.0,2.0,11.0,18.0,17.0,20.0
1833,2,2009-01-09,43,35,0,0,2009-01-08,1.3565434691960747,3.0783904632712895,1,0,120,112,42.0,41.0,90.0,92.0,10.0,10.0,28.0,37.0,26.0,20.0,33.0,30.0,9.0,13.0,39.0,39.0,48.0,52.0,28.0,19.0,7.0,7.0,3.0,7.0,10.0,15.0,25.0,26.0
1834,2,2009-01-10,26,37,0,0,2009-01-09,2.9398195007155157,1.3840592130593288,1,0,116,111,42.0,36.0,82.0,87.0,10.0,10.0,32.0,27.0,22.0,29.0,24.0,35.0,4.0,13.0,36.0,26.0,40.0,39.0,22.0,24.0,8.0,8.0,4.0,4.0,14.0,11.0,28.0,24.0
1835,2,2009-01-10,23,42,0,0,2009-01-09,2.9908296484795094,1.3735000116229796,1,0,128,114,50.0,40.0,91.0,87.0,6.0,6.0,16.0,29.0,22.0,28.0,27.0,34.0,14.0,9.0,35.0,24.0,49.0,33.0,20.0,18.0,5.0,6.0,6.0,2.0,11.0,12.0,28.0,23.0
1836,2,2009-01-10,11,41,0,0,2009-01-09,1.1274880330855186,5.983747305508045,0,1,120,123,47.0,42.0,100.0,85.0,15.0,11.0,50.0,25.0,11.0,28.0,13.0,31.0,14.0,16.0,27.0,37.0,41.0,53.0,28.0,27.0,7.0,5.0,4.0,5.0,10.0,18.0,25.0,22.0
1837,2,2009-01-10,15,16,0,0,2009-01-09,2.894644190195864,1.3938681513897873,0,1,106,121,39.0,43.0,85.0,96.0,14.0,14.0,30.0,37.0,14.0,21.0,17.0,26.0,9.0,18.0,33.0,34.0,42.0,52.0,19.0,24.0,4.0,6.0,0.0,4.0,15.0,12.0,26.0,16.0
1838,2,2009-01-10,2,14,0,0,2009-01-09,1.0763185984941683,8.19569920978892,1,0,127,118,43.0,38.0,87.0,92.0,17.0,11.0,45.0,32.0,24.0,31.0,33.0,34.0,7.0,11.0,42.0,39.0,49.0,50.0,23.0,20.0,4.0,7.0,10.0,0.0,9.0,8.0,22.0,20.0
1839,2,2009-01-10,24,36,0,0,2009-01-09,1.822216949213054,1.9203729609423439,0,1,96,109,38.0,42.0,85.0,93.0,11.0,16.0,37.0,40.0,9.0,9.0,12.0,14.0,9.0,14.0,37.0,37.0,46.0,51.0,21.0,22.0,6.0,3.0,5.0,3.0,10.0,8.0,12.0,10.0
1840,2,2009-01-10,30,21,0,0,2009-01-09,1.5470885944253945,2.3838969801906833,0,1,115,117,38.0,38.0,85.0,87.0,12.0,16.0,21.0,45.0,27.0,25.0,36.0,33.0,14.0,9.0,37.0,35.0,51.0,44.0,20.0,28.0,9.0,11.0,3.0,3.0,21.0,15.0,24.0,25.0
1841,2,2009-01-10,29,25,0,0,2009-01-09,1.1044969857994567,6.782866793648506,0,1,114,140,45.0,49.0,101.0,96.0,7.0,18.0,30.0,39.0,17.0,24.0,22.0,28.0,14.0,11.0,35.0,43.0,49.0,54.0,20.0,36.0,3.0,8.0,1.0,10.0,13.0,9.0,22.0,23.0
1842,2,2009-01-10,6,19,0,0,2009-01-09,3.2186417491836017,1.3320868460792954,0,1,104,111,34.0,43.0,80.0,82.0,13.0,8.0,34.0,19.0,23.0,17.0,31.0,21.0,11.0,13.0,26.0,31.0,37.0,44.0,23.0,22.0,15.0,10.0,5.0,5.0,16.0,20.0,22.0,22.0
1843,2,2009-01-10,34,33,0,0,2009-01-09,2.3349564844216064,1.5676018393694562,0,1,102,121,32.0,44.0,67.0,97.0,13.0,13.0,35.0,32.0,25.0,20.0,34.0,28.0,6.0,15.0,32.0,28.0,38.0,43.0,24.0,21.0,4.0,10.0,11.0,4.0,24.0,8.0,24.0,25.0
1844,2,2009-01-10,0,5,0,0,2009-01-09,1.5250042329394278,2.4405312732239026,0,1,104,111,33.0,43.0,82.0,83.0,11.0,11.0,21.0,27.0,27.0,14.0,32.0,16.0,11.0,9.0,31.0,37.0,42.0,46.0,26.0,24.0,13.0,13.0,3.0,5.0,14.0,21.0,19.0,25.0
1845,2,2009-01-11,43,25,0,0,2009-01-10,1.6770668622530696,2.120863775221212,0,1,114,121,43.0,45.0,95.0,83.0,6.0,18.0,26.0,42.0,22.0,13.0,26.0,17.0,12.0,3.0,34.0,39.0,46.0,42.0,25.0,31.0,7.0,4.0,4.0,8.0,10.0,17.0,19.0,22.0
1846,2,2009-01-11,31,3,0,0,2009-01-10,1.266349970960557,3.7058267528263715,1,0,122,111,47.0,40.0,90.0,87.0,18.0,13.0,44.0,37.0,10.0,18.0,16.0,20.0,11.0,8.0,36.0,32.0,47.0,40.0,34.0,21.0,4.0,5.0,5.0,4.0,11.0,10.0,17.0,15.0
1847,2,2009-01-11,15,13,0,0,2009-01-10,1.8300108289234938,1.9114894103386804,0,1,103,118,40.0,47.0,84.0,95.0,8.0,14.0,25.0,38.0,15.0,10.0,19.0,13.0,12.0,14.0,32.0,29.0,44.0,43.0,15.0,32.0,6.0,16.0,2.0,8.0,20.0,17.0,13.0,19.0
1848,2,2009-01-11,29,35,0,0,2009-01-10,1.0877686639736288,7.545897061034155,1,0,135,132,45.0,48.0,83.0,84.0,18.0,12.0,32.0,23.0,27.0,24.0,33.0,37.0,10.0,8.0,32.0,29.0,42.0,37.0,25.0,22.0,4.0,11.0,3.0,4.0,19.0,16.0,27.0,26.0
1849,2,2009-01-11,17,5,0,0,2009-01-10,1.1231340192250465,6.117757012312858,1,0,106,99,42.0,29.0,92.0,78.0,6.0,11.0,20.0,26.0,16.0,30.0,23.0,35.0,11.0,6.0,39.0,37.0,50.0,43.0,23.0,21.0,8.0,8.0,20.0,6.0,13.0,16.0,22.0,22.0
1850,2,2009-01-12,21,36,0,0,2009-01-11,2.198517455886137,1.63311183288997,0,1,126,128,45.0,46.0,94.0,90.0,12.0,16.0,31.0,33.0,24.0,20.0,30.0,24.0,13.0,7.0,35.0,36.0,48.0,43.0,23.0,19.0,4.0,3.0,5.0,3.0,6.0,8.0,20.0,25.0
1851,2,2009-01-12,39,16,0,0,2009-01-11,1.4390437316191533,2.710322237620069,1,0,120,113,46.0,40.0,90.0,89.0,13.0,12.0,26.0,29.0,15.0,21.0,18.0,31.0,9.0,14.0,33.0,33.0,42.0,47.0,31.0,17.0,4.0,3.0,0.0,3.0,10.0,13.0,28.0,22.0
1852,2,2009-01-12,14,2,0,0,2009-01-11,3.394937914969992,1.3052947335691927,1,0,126,104,45.0,38.0,88.0,95.0,19.0,15.0,35.0,45.0,17.0,13.0,19.0,14.0,10.0,10.0,44.0,28.0,54.0,38.0,23.0,24.0,4.0,5.0,2.0,5.0,13.0,8.0,16.0,15.0
1853,2,2009-01-12,41,37,0,0,2009-01-11,2.1126491243110292,1.6820525290088908,0,1,104,115,37.0,47.0,81.0,89.0,10.0,10.0,30.0,26.0,20.0,11.0,22.0,14.0,8.0,12.0,30.0,31.0,38.0,43.0,21.0,31.0,3.0,8.0,3.0,5.0,12.0,11.0,14.0,23.0
1854,2,2009-01-12,11,6,0,0,2009-01-11,1.1353576195266002,5.758433246050166,1,0,118,110,44.0,46.0,84.0,98.0,16.0,9.0,41.0,31.0,14.0,9.0,19.0,11.0,11.0,17.0,32.0,28.0,43.0,45.0,25.0,25.0,5.0,10.0,6.0,6.0,15.0,9.0,12.0,21.0
1855,2,2009-01-12,23,19,0,0,2009-01-11,3.326793173987759,1.3151831361731507,1,0,99,94,39.0,33.0,84.0,95.0,7.0,8.0,21.0,37.0,14.0,20.0,23.0,26.0,7.0,16.0,40.0,39.0,47.0,55.0,18.0,17.0,8.0,7.0,9.0,8.0,14.0,17.0,22.0,20.0
1856,2,2009-01-12,26,42,0,0,2009-01-11,3.192172050426259,1.336470327451658,0,1,115,123,35.0,47.0,77.0,92.0,18.0,9.0,39.0,27.0,27.0,20.0,32.0,27.0,4.0,7.0,30.0,34.0,34.0,41.0,24.0,27.0,3.0,4.0,5.0,6.0,10.0,4.0,22.0,23.0
1857,2,2009-01-12,24,34,0,0,2009-01-11,1.3625825566260936,3.0463653728668882,1,0,101,89,35.0,32.0,81.0,96.0,8.0,10.0,26.0,47.0,23.0,15.0,31.0,19.0,11.0,12.0,49.0,34.0,60.0,46.0,21.0,20.0,8.0,11.0,3.0,1.0,20.0,13.0,19.0,19.0
1858,2,2009-01-12,30,0,0,0,2009-01-11,1.3827282938792735,2.946109548287645,1,0,111,98,39.0,34.0,81.0,86.0,15.0,5.0,30.0,26.0,18.0,25.0,23.0,32.0,6.0,10.0,37.0,34.0,43.0,44.0,27.0,19.0,10.0,13.0,3.0,4.0,23.0,19.0,23.0,18.0
1859,2,2009-01-13,25,13,0,0,2009-01-12,1.3765913207002982,2.975629968416311,1,0,119,112,46.0,40.0,89.0,90.0,8.0,15.0,28.0,47.0,19.0,17.0,21.0,21.0,9.0,10.0,35.0,30.0,44.0,40.0,22.0,23.0,12.0,10.0,6.0,1.0,15.0,20.0,18.0,23.0
1860,2,2009-01-13,34,16,0,0,2009-01-12,1.9858283909757575,1.768806912112516,0,1,103,111,40.0,38.0,98.0,92.0,11.0,11.0,37.0,37.0,12.0,24.0,16.0,29.0,11.0,8.0,41.0,43.0,52.0,51.0,19.0,19.0,5.0,11.0,5.0,3.0,17.0,17.0,25.0,15.0
1861,2,2009-01-13,33,3,0,0,2009-01-12,1.158015466114145,5.209715072792619,0,1,99,101,35.0,38.0,96.0,88.0,15.0,13.0,42.0,35.0,14.0,12.0,19.0,14.0,17.0,7.0,40.0,38.0,57.0,45.0,21.0,23.0,5.0,6.0,7.0,11.0,13.0,11.0,21.0,15.0
1862,2,2009-01-13,17,35,0,0,2009-01-12,1.0631154063274655,9.12627824507996,1,0,117,87,41.0,37.0,82.0,95.0,17.0,4.0,36.0,20.0,18.0,9.0,21.0,16.0,6.0,15.0,42.0,32.0,48.0,47.0,27.0,15.0,11.0,10.0,11.0,3.0,19.0,16.0,19.0,20.0
1863,2,2009-01-13,43,30,0,0,2009-01-12,1.611069191297718,2.2413806209354785,0,1,103,114,37.0,37.0,77.0,84.0,11.0,15.0,35.0,36.0,18.0,25.0,22.0,28.0,6.0,8.0,35.0,33.0,41.0,41.0,24.0,18.0,4.0,8.0,2.0,1.0,19.0,16.0,25.0,22.0
1864,2,2009-01-13,15,5,0,0,2009-01-12,1.9420126471471812,1.8038002529767203,0,1,113,115,42.0,42.0,85.0,91.0,14.0,13.0,31.0,33.0,15.0,18.0,16.0,21.0,11.0,10.0,35.0,30.0,46.0,40.0,29.0,26.0,7.0,8.0,4.0,3.0,17.0,9.0,19.0,15.0
1865,2,2009-01-14,37,31,0,0,2009-01-13,1.5309200934326612,2.4249335243699477,0,1,108,122,40.0,43.0,84.0,81.0,9.0,16.0,27.0,38.0,19.0,20.0,25.0,25.0,6.0,3.0,31.0,38.0,37.0,41.0,25.0,28.0,5.0,8.0,3.0,4.0,12.0,11.0,18.0,22.0
1866,2,2009-01-14,11,42,0,0,2009-01-13,1.5056023926723399,2.4940438462850403,0,1,106,107,39.0,41.0,77.0,85.0,12.0,9.0,35.0,24.0,16.0,16.0,24.0,20.0,6.0,9.0,32.0,29.0,38.0,38.0,27.0,27.0,8.0,7.0,6.0,5.0,13.0,13.0,18.0,22.0
1867,2,2009-01-14,36,35,0,0,2009-01-13,1.071749718278482,8.492539849418394,1,0,128,104,49.0,42.0,90.0,97.0,16.0,9.0,43.0,25.0,14.0,11.0,23.0,11.0,12.0,14.0,38.0,27.0,50.0,41.0,29.0,18.0,6.0,3.0,6.0,1.0,7.0,9.0,15.0,17.0
1868,2,2009-01-14,21,6,0,0,2009-01-13,1.3263497156434894,3.2542364623455646,1,0,123,108,41.0,41.0,87.0,92.0,15.0,14.0,44.0,35.0,26.0,12.0,32.0,21.0,12.0,10.0,38.0,29.0,50.0,39.0,31.0,22.0,7.0,12.0,8.0,2.0,15.0,12.0,16.0,23.0
1869,2,2009-01-14,26,32,0,0,2009-01-13,4.001207010521892,1.2366660765177637,0,1,115,122,39.0,39.0,106.0,92.0,13.0,13.0,44.0,45.0,24.0,31.0,27.0,41.0,16.0,16.0,38.0,43.0,54.0,59.0,20.0,22.0,6.0,7.0,8.0,7.0,11.0,13.0,29.0,21.0
1870,2,2009-01-14,19,14,0,0,2009-01-13,1.19048499514163,4.611183748293636,0,1,114,129,37.0,48.0,89.0,87.0,13.0,9.0,38.0,29.0,27.0,24.0,30.0,26.0,8.0,8.0,31.0,41.0,39.0,49.0,26.0,28.0,7.0,9.0,2.0,6.0,15.0,15.0,20.0,25.0
1871,2,2009-01-14,41,33,0,0,2009-01-13,2.923108527825803,1.3876358900568428,0,1,110,112,38.0,42.0,86.0,94.0,15.0,14.0,37.0,36.0,19.0,14.0,26.0,20.0,13.0,14.0,37.0,32.0,50.0,46.0,30.0,34.0,6.0,7.0,6.0,5.0,20.0,13.0,21.0,23.0
1872,2,2009-01-14,24,23,0,0,2009-01-13,1.2624451917132635,3.741387852391556,1,0,123,89,43.0,36.0,87.0,84.0,10.0,6.0,27.0,23.0,27.0,11.0,34.0,19.0,13.0,10.0,38.0,30.0,51.0,40.0,24.0,24.0,18.0,8.0,3.0,5.0,17.0,23.0,21.0,22.0
1873,2,2009-01-14,0,2,0,0,2009-01-13,4.457425315631156,1.2006146286408472,0,1,98,107,33.0,35.0,87.0,87.0,15.0,9.0,38.0,41.0,17.0,28.0,20.0,32.0,12.0,5.0,40.0,42.0,52.0,47.0,29.0,22.0,7.0,11.0,4.0,3.0,19.0,10.0,30.0,19.0
1874,2,2009-01-15,13,3,0,0,2009-01-14,1.6878495046835174,2.103238336691009,1,0,116,102,44.0,35.0,89.0,96.0,13.0,11.0,32.0,37.0,15.0,21.0,21.0,31.0,15.0,14.0,41.0,27.0,56.0,41.0,25.0,14.0,7.0,9.0,9.0,6.0,15.0,12.0,28.0,21.0
1875,2,2009-01-15,5,15,0,0,2009-01-14,1.2228653202850663,4.1611324964042495,0,1,112,115,48.0,48.0,98.0,91.0,6.0,5.0,20.0,20.0,10.0,14.0,16.0,20.0,19.0,10.0,27.0,29.0,46.0,39.0,20.0,24.0,8.0,9.0,9.0,5.0,16.0,15.0,25.0,18.0
1876,2,2009-01-15,16,32,0,0,2009-01-14,1.752148719083847,2.0080380017524586,1,0,113,92,43.0,34.0,87.0,89.0,11.0,11.0,32.0,40.0,16.0,13.0,20.0,14.0,9.0,8.0,43.0,31.0,52.0,39.0,22.0,16.0,8.0,4.0,2.0,3.0,13.0,14.0,13.0,21.0
